2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	73813	5	E71
2	71343	6	E71
2	71343	6	E71
2	71343	6	E71
2	71343	6	E71
2	71343	6	E71
2	71343	6	E71
2	71343	6	E71
2	71343	6	E71
2	71343	6	E71
2	71343	6	E71
2	71343	6	E71
2	73165	6	E71
2	73165	6	E71
2	73165	6	E71
2	73165	6	E71
2	73165	6	E71
2	73165	6	E71
2	73813	6	E71
2	73813	6	E71
2	73813	6	E71
2	73813	6	E71
2	73813	6	E71
2	73813	6	E71
2	73813	6	E71
2	73813	6	E71
2	73813	6	E71
2	73813	6	E71
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	71350	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75770	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	75812	1	E81
2	73165	3	E81
2	73165	3	E81
2	73165	3	E81
2	73165	3	E81
2	73165	3	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	4	E81
2	75770	5	E81
2	75770	5	E81
2	75770	5	E81
2	75770	5	E81
2	75770	5	E81
2	71343	5	E81
2	71343	5	E81
2	71343	5	E81
2	71343	5	E81
2	71343	5	E81
2	75770	6	E81
2	75770	6	E81
2	73813	6	E81
2	73813	6	E81
2	75770	6	E81
2	75770	6	E81
2	73813	6	E81
2	73813	6	E81
2	73813	6	E81
2	73813	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	75770	6	E81
2	71343	1	E91
2	71343	1	E91
2	71343	1	E91
2	71343	1	E91
2	71343	1	E91
2	71343	3	E91
2	71343	3	E91
2	71343	3	E91
2	75775	6	E91
2	75775	6	E91
2	75775	6	E91
2	75775	6	E91
2	75775	6	E91
